Iter  Part  GoF  Model_Output  
145  39   2.8273220E-01   2.8273220E-01  
145  40   3.7878849E-01   3.7878849E-01  
146  1   2.7220145E-01   2.7220145E-01  
146  2   2.7220145E-01   2.7220145E-01  
146  3   1.5635562E+02   1.5635562E+02  
146  4   2.8251088E-01   2.8251088E-01  
146  5   4.1002469E+01   4.1002469E+01  
146  6   2.7386953E-01   2.7386953E-01  
146  7   2.7386953E-01   2.7386953E-01  
146  8   1.4852357E+01   1.4852357E+01  
146  9   1.5635562E+02   1.5635562E+02  
146  10   8.0519206E+00   8.0519206E+00  
146  11   1.5635562E+02   1.5635562E+02  
146  12   2.9306995E-01   2.9306995E-01  
146  13   3.2356736E-01   3.2356736E-01  
146  14   4.9725626E+00   4.9725626E+00  
146  15   2.8279626E-01   2.8279626E-01  
146  16   2.7386953E-01   2.7386953E-01  
146  17   4.7189917E-01   4.7189917E-01  
146  18   2.8139111E-01   2.8139111E-01  
146  19   6.0565836E+00   6.0565836E+00  
146  20   9.5437051E+01   9.5437051E+01  
146  21   2.7118390E-01   2.7118390E-01  
146  22   2.7220145E-01   2.7220145E-01  
146  23   5.3310223E+00   5.3310223E+00  
146  24   7.4613404E+00   7.4613404E+00  
146  25   2.8279626E-01   2.8279626E-01  
146  26   4.9500260E+00   4.9500260E+00  
146  27   2.7220145E-01   2.7220145E-01  
146  28   2.4059899E+01   2.4059899E+01  
146  29   3.6626611E-01   3.6626611E-01  
146  30   2.7220145E-01   2.7220145E-01  
146  31   2.7118390E-01   2.7118390E-01  
146  32   1.5635562E+02   1.5635562E+02  
146  33   2.7118390E-01   2.7118390E-01  
146  34   3.2068616E-01   3.2068616E-01  
146  35   3.9450844E+00   3.9450844E+00  
146  36   1.3702119E+01   1.3702119E+01  
146  37   2.7220145E-01   2.7220145E-01  
146  38   1.6954993E+01   1.6954993E+01  
146  39   2.8761672E-01   2.8761672E-01  
146  40   4.0380614E-01   4.0380614E-01  
147  1   2.7220145E-01   2.7220145E-01  
147  2   2.7220145E-01   2.7220145E-01  
147  3   3.6948354E+01   3.6948354E+01  
147  4   2.8251088E-01   2.8251088E-01  
147  5   9.1008162E+01   9.1008162E+01  
147  6   2.7220145E-01   2.7220145E-01  
147  7   2.7386953E-01   2.7386953E-01  
147  8   1.7035586E+01   1.7035586E+01  
147  9   1.5635562E+02   1.5635562E+02  
147  10   1.0131864E+01   1.0131864E+01  
147  11   1.5635562E+02   1.5635562E+02  
147  12   2.7226051E-01   2.7226051E-01  
147  13   3.2803546E-01   3.2803546E-01  
147  14   3.9539173E+00   3.9539173E+00  
147  15   2.9511882E-01   2.9511882E-01  
147  16   2.9017075E-01   2.9017075E-01  
147  17   4.6557842E-01   4.6557842E-01  
147  18   2.8334006E-01   2.8334006E-01  
147  19   3.0773509E+01   3.0773509E+01  
147  20   1.1767907E+01   1.1767907E+01  
147  21   2.7118390E-01   2.7118390E-01  
147  22   2.9710308E-01   2.9710308E-01  
147  23   3.4196137E+00   3.4196137E+00  
147  24   1.2317920E+01   1.2317920E+01  
147  25   2.7386953E-01   2.7386953E-01  
147  26   6.1650066E+00   6.1650066E+00  
147  27   2.7226051E-01   2.7226051E-01  
147  28   1.5635562E+02   1.5635562E+02  
147  29   2.9367906E-01   2.9367906E-01  
147  30   2.7220145E-01   2.7220145E-01  
147  31   2.7118390E-01   2.7118390E-01  
147  32   1.2029830E+01   1.2029830E+01  
147  33   2.7118390E-01   2.7118390E-01  
147  34   3.2230827E-01   3.2230827E-01  
147  35   1.5635562E+02   1.5635562E+02  
147  36   3.4396535E+00   3.4396535E+00  
147  37   2.7220145E-01   2.7220145E-01  
147  38   9.8836908E+00   9.8836908E+00  
147  39   2.9914688E-01   2.9914688E-01  
147  40   3.4308429E-01   3.4308429E-01  
148  1   2.7220145E-01   2.7220145E-01  
148  2   2.7226051E-01   2.7226051E-01  
148  3   4.1545694E+01   4.1545694E+01  
148  4   2.8251088E-01   2.8251088E-01  
148  5   5.0781886E+00   5.0781886E+00  
148  6   2.7220145E-01   2.7220145E-01  
148  7   2.7220145E-01   2.7220145E-01  
148  8   1.3345247E+01   1.3345247E+01  
148  9   3.2492160E+00   3.2492160E+00  
148  10   3.2908344E+00   3.2908344E+00  
148  11   4.1003026E+01   4.1003026E+01  
148  12   2.7220145E-01   2.7220145E-01  
148  13   3.3028455E-01   3.3028455E-01  
148  14   4.2631493E+00   4.2631493E+00  
148  15   2.9511882E-01   2.9511882E-01  
148  16   2.9017075E-01   2.9017075E-01  
148  17   3.1916215E-01   3.1916215E-01  
148  18   2.8497698E-01   2.8497698E-01  
148  19   4.4419477E+00   4.4419477E+00  
148  20   4.1244052E+00   4.1244052E+00  
148  21   2.8259891E-01   2.8259891E-01  
148  22   2.9710308E-01   2.9710308E-01  
148  23   3.8528377E+00   3.8528377E+00  
148  24   1.4239743E+01   1.4239743E+01  
148  25   2.7386953E-01   2.7386953E-01  
148  26   8.6999519E+00   8.6999519E+00  
148  27   2.7118390E-01   2.7118390E-01  
148  28   1.5635562E+02   1.5635562E+02  
148  29   3.4705984E-01   3.4705984E-01  
148  30   2.7220145E-01   2.7220145E-01  
148  31   2.8251088E-01   2.8251088E-01  
148  32   3.2371647E+01   3.2371647E+01  
148  33   2.7118390E-01   2.7118390E-01  
148  34   3.1856635E-01   3.1856635E-01  
148  35   1.2075349E+02   1.2075349E+02  
148  36   5.1970958E+00   5.1970958E+00  
148  37   2.7220145E-01   2.7220145E-01  
148  38   9.1008162E+01   9.1008162E+01  
148  39   2.7118390E-01   2.7118390E-01  
148  40   3.6250533E-01   3.6250533E-01  
149  1   2.7220145E-01   2.7220145E-01  
149  2   2.7226051E-01   2.7226051E-01  
149  3   1.7724857E+01   1.7724857E+01  
149  4   2.7118390E-01   2.7118390E-01  
149  5   5.6590328E+00   5.6590328E+00  
149  6   2.7386953E-01   2.7386953E-01  
149  7   2.7220145E-01   2.7220145E-01  
149  8   5.3189121E+00   5.3189121E+00  
149  9   4.2654539E+00   4.2654539E+00  
149  10   5.1951828E+00   5.1951828E+00  
149  11   6.8987387E+00   6.8987387E+00  
149  12   2.7386953E-01   2.7386953E-01  
149  13   3.7852120E-01   3.7852120E-01  
149  14   5.0408037E+00   5.0408037E+00  
149  15   2.9710308E-01   2.9710308E-01  
149  16   3.0363178E-01   3.0363178E-01  
149  17   3.6569506E-01   3.6569506E-01  
149  18   2.8497698E-01   2.8497698E-01  
149  19   6.1112405E+00   6.1112405E+00  
149  20   4.0685115E+00   4.0685115E+00  
149  21   2.8259891E-01   2.8259891E-01  
149  22   2.9710308E-01   2.9710308E-01  
149  23   3.8324925E+00   3.8324925E+00  
149  24   1.2856545E+01   1.2856545E+01  
149  25   2.7386953E-01   2.7386953E-01  
149  26   3.1214630E+00   3.1214630E+00  
149  27   2.7118390E-01   2.7118390E-01  
149  28   1.5635562E+02   1.5635562E+02  
149  29   3.4705984E-01   3.4705984E-01  
149  30   2.9017075E-01   2.9017075E-01  
149  31   2.8251088E-01   2.8251088E-01  
149  32   1.4806342E+01   1.4806342E+01  
149  33   2.7118390E-01   2.7118390E-01  
149  34   3.4301622E-01   3.4301622E-01  
149  35   2.4662036E+01   2.4662036E+01  
149  36   9.4277534E+00   9.4277534E+00  
149  37   2.7220145E-01   2.7220145E-01  
149  38   6.3339649E+00   6.3339649E+00  
149  39   2.8251088E-01   2.8251088E-01  
149  40   3.4558378E-01   3.4558378E-01  
150  1   2.8422063E-01   2.8422063E-01  
150  2   2.8251088E-01   2.8251088E-01  
150  3   1.7140091E+01   1.7140091E+01  
150  4   2.7386953E-01   2.7386953E-01  
150  5   1.5635562E+02   1.5635562E+02  
150  6   2.7386953E-01   2.7386953E-01  
150  7   2.7386953E-01   2.7386953E-01  
150  8   1.3083205E+01   1.3083205E+01  
150  9   4.1286521E+00   4.1286521E+00  
150  10   5.8280672E+00   5.8280672E+00  
150  11   1.1689048E+01   1.1689048E+01  
150  12   2.7386953E-01   2.7386953E-01  
150  13   3.4570769E-01   3.4570769E-01  
150  14   8.3248516E+00   8.3248516E+00  
150  15   2.8251088E-01   2.8251088E-01  
150  16   2.9017075E-01   2.9017075E-01  
150  17   3.9830341E-01   3.9830341E-01  
150  18   2.8036048E-01   2.8036048E-01  
150  19   4.0710404E+01   4.0710404E+01  
150  20   3.5224317E+00   3.5224317E+00  
150  21   2.8259891E-01   2.8259891E-01  
150  22   2.8259891E-01   2.8259891E-01  
150  23   5.9787860E+00   5.9787860E+00  
150  24   6.8555608E+00   6.8555608E+00  
150  25   2.7386953E-01   2.7386953E-01  
150  26   4.8242231E+00   4.8242231E+00  
150  27   2.7118390E-01   2.7118390E-01  
150  28   5.5589266E+00   5.5589266E+00  
150  29   3.6147151E-01   3.6147151E-01  
150  30   2.9017075E-01   2.9017075E-01  
150  31   2.8251088E-01   2.8251088E-01  
150  32   8.4422240E+00   8.4422240E+00  
150  33   2.7118390E-01   2.7118390E-01  
150  34   5.0118594E-01   5.0118594E-01  
150  35   1.5635562E+02   1.5635562E+02  
150  36   7.7393666E+00   7.7393666E+00  
150  37   2.7788151E-01   2.7788151E-01  
150  38   1.1746928E+01   1.1746928E+01  
150  39   2.8251088E-01   2.8251088E-01  
150  40   3.5320862E-01   3.5320862E-01  
151  1   3.0053265E-01   3.0053265E-01  
151  2   2.8251088E-01   2.8251088E-01  
151  3   4.1003075E+01   4.1003075E+01  
151  4   2.7220145E-01   2.7220145E-01  
151  5   1.5635562E+02   1.5635562E+02  
151  6   2.7386953E-01   2.7386953E-01  
151  7   2.7118390E-01   2.7118390E-01  
151  8   1.5635562E+02   1.5635562E+02  
151  9   5.9084148E+00   5.9084148E+00  
151  10   8.1556970E+00   8.1556970E+00  
151  11   1.0138702E+01   1.0138702E+01  
151  12   2.7386953E-01   2.7386953E-01  
151  13   3.1377282E-01   3.1377282E-01  
151  14   1.2392877E+01   1.2392877E+01  
151  15   2.7386953E-01   2.7386953E-01  
151  16   2.7386953E-01   2.7386953E-01  
151  17   3.4597183E-01   3.4597183E-01  
151  18   2.9146281E-01   2.9146281E-01  
151  19   1.5635562E+02   1.5635562E+02  
151  20   4.2922677E+00   4.2922677E+00  
151  21   2.8279626E-01   2.8279626E-01  
151  22   2.7386953E-01   2.7386953E-01  
151  23   9.7223325E+00   9.7223325E+00  
151  24   2.5964905E+00   2.5964905E+00  
151  25   2.7386953E-01   2.7386953E-01  
151  26   4.1002469E+01   4.1002469E+01  
151  27   2.7118390E-01   2.7118390E-01  
151  28   6.9457923E+00   6.9457923E+00  
151  29   2.9710308E-01   2.9710308E-01  
151  30   2.7220145E-01   2.7220145E-01  
151  31   2.8251088E-01   2.8251088E-01  
151  32   4.2739802E+00   4.2739802E+00  
151  33   2.7118390E-01   2.7118390E-01  
151  34   4.8067051E-01   4.8067051E-01  
151  35   1.5635562E+02   1.5635562E+02  
151  36   5.2536089E+00   5.2536089E+00  
151  37   2.7226051E-01   2.7226051E-01  
151  38   1.0457200E+01   1.0457200E+01  
151  39   2.8251088E-01   2.8251088E-01  
151  40   4.0885775E-01   4.0885775E-01  
152  1   3.0053265E-01   3.0053265E-01  
152  2   2.8251088E-01   2.8251088E-01  
152  3   3.9630348E+00   3.9630348E+00  
152  4   2.7226051E-01   2.7226051E-01  
152  5   6.5287921E+00   6.5287921E+00  
152  6   2.7386953E-01   2.7386953E-01  
152  7   2.7118390E-01   2.7118390E-01  
152  8   1.5635562E+02   1.5635562E+02  
152  9   8.8462384E+00   8.8462384E+00  
152  10   9.4753425E+00   9.4753425E+00  
152  11   5.0102891E+00   5.0102891E+00  
152  12   2.8279626E-01   2.8279626E-01  
152  13   3.0536129E-01   3.0536129E-01  
152  14   8.2305107E+00   8.2305107E+00  
152  15   2.7386953E-01   2.7386953E-01  
152  16   2.7118390E-01   2.7118390E-01  
152  17   2.8036048E-01   2.8036048E-01  
152  18   2.8251088E-01   2.8251088E-01  
152  19   1.5635562E+02   1.5635562E+02  
152  20   5.7079635E+00   5.7079635E+00  
152  21   2.8251088E-01   2.8251088E-01  
152  22   2.9017075E-01   2.9017075E-01  
152  23   1.2292795E+01   1.2292795E+01  
152  24   3.3934227E+00   3.3934227E+00  
152  25   2.7386953E-01   2.7386953E-01  
152  26   3.7142717E+00   3.7142717E+00  
152  27   2.7118390E-01   2.7118390E-01  
152  28   3.6464830E+00   3.6464830E+00  
152  29   2.8497698E-01   2.8497698E-01  
152  30   2.7220145E-01   2.7220145E-01  
152  31   2.7118390E-01   2.7118390E-01  
152  32   5.3745057E+00   5.3745057E+00  
152  33   2.7118390E-01   2.7118390E-01  
152  34   5.0065392E-01   5.0065392E-01  
152  35   1.5635562E+02   1.5635562E+02  
152  36   3.7267281E+00   3.7267281E+00  
152  37   2.7220145E-01   2.7220145E-01  
152  38   1.2967734E+01   1.2967734E+01  
152  39   2.8251088E-01   2.8251088E-01  
152  40   3.3672904E-01   3.3672904E-01  
153  1   2.8422063E-01   2.8422063E-01  
153  2   2.7118390E-01   2.7118390E-01  
153  3   2.4838213E+01   2.4838213E+01  
153  4   2.7226051E-01   2.7226051E-01  
153  5   6.6588954E+00   6.6588954E+00  
153  6   2.7220145E-01   2.7220145E-01  
153  7   2.7118390E-01   2.7118390E-01  
153  8   1.5635562E+02   1.5635562E+02  
153  9   2.9225637E+00   2.9225637E+00  
153  10   1.3716069E+01   1.3716069E+01  
153  11   5.6516571E+00   5.6516571E+00  
153  12   2.7386953E-01   2.7386953E-01  
153  13   3.7742660E-01   3.7742660E-01  
153  14   7.1440191E+00   7.1440191E+00  
153  15   2.7386953E-01   2.7386953E-01  
153  16   2.7118390E-01   2.7118390E-01  
153  17   2.7647895E-01   2.7647895E-01  
153  18   2.9753748E-01   2.9753748E-01  
153  19   2.9133572E+00   2.9133572E+00  
153  20   5.8873929E+00   5.8873929E+00  
153  21   2.7118390E-01   2.7118390E-01  
153  22   2.9017075E-01   2.9017075E-01  
153  23   9.4949760E+00   9.4949760E+00  
153  24   3.3498241E+00   3.3498241E+00  
153  25   2.7386953E-01   2.7386953E-01  
153  26   6.4788684E+00   6.4788684E+00  
153  27   2.7118390E-01   2.7118390E-01  
153  28   1.2612108E+01   1.2612108E+01  
153  29   3.7542425E-01   3.7542425E-01  
153  30   2.7220145E-01   2.7220145E-01  
153  31   2.7118390E-01   2.7118390E-01  
153  32   6.6558340E+00   6.6558340E+00  
153  33   2.7118390E-01   2.7118390E-01  
153  34   3.9584787E-01   3.9584787E-01  
153  35   1.3908200E+01   1.3908200E+01  
153  36   1.3008684E+01   1.3008684E+01  
153  37   2.8326292E-01   2.8326292E-01  
153  38   3.3914648E+00   3.3914648E+00  
153  39   2.7118390E-01   2.7118390E-01  
153  40   2.9225733E-01   2.9225733E-01  
154  1   2.7220145E-01   2.7220145E-01  
154  2   2.7118390E-01   2.7118390E-01  
154  3   2.0092175E+01   2.0092175E+01  
154  4   2.8251088E-01   2.8251088E-01  
154  5   1.1361143E+01   1.1361143E+01  
154  6   2.7220145E-01   2.7220145E-01  
154  7   2.7118390E-01   2.7118390E-01  
154  8   1.1077431E+01   1.1077431E+01  
154  9   3.2144453E+00   3.2144453E+00  
154  10   1.8938220E+01   1.8938220E+01  
154  11   7.4081287E+00   7.4081287E+00  
154  12   2.7220145E-01   2.7220145E-01  
154  13   3.5572107E-01   3.5572107E-01  
154  14   4.9862936E+00   4.9862936E+00  
154  15   2.7386953E-01   2.7386953E-01  
154  16   2.7118390E-01   2.7118390E-01  
154  17   3.4290950E-01   3.4290950E-01  
154  18   2.8139111E-01   2.8139111E-01  
154  19   1.5635562E+02   1.5635562E+02  
154  20   9.1576903E+00   9.1576903E+00  
154  21   2.7118390E-01   2.7118390E-01  
154  22   2.9017075E-01   2.9017075E-01  
154  23   7.1453764E+00   7.1453764E+00  
154  24   3.7988422E+00   3.7988422E+00  
154  25   2.7386953E-01   2.7386953E-01  
154  26   6.3613940E+00   6.3613940E+00  
154  27   2.7118390E-01   2.7118390E-01  
154  28   2.0555133E+01   2.0555133E+01  
154  29   3.6944571E-01   3.6944571E-01  
154  30   2.8606317E-01   2.8606317E-01  
154  31   2.7118390E-01   2.7118390E-01  
154  32   6.4098843E+00   6.4098843E+00  
154  33   2.7118390E-01   2.7118390E-01  
154  34   3.3316632E-01   3.3316632E-01  
154  35   4.3780954E+01   4.3780954E+01  
154  36   1.5635562E+02   1.5635562E+02  
154  37   2.8326292E-01   2.8326292E-01  
154  38   1.3074991E+01   1.3074991E+01  
154  39   2.7118390E-01   2.7118390E-01  
154  40   3.8191953E-01   3.8191953E-01  
155  1   2.7220145E-01   2.7220145E-01  
155  2   2.7118390E-01   2.7118390E-01  
155  3   1.4726436E+01   1.4726436E+01  
155  4   2.8251088E-01   2.8251088E-01  
155  5   1.1346539E+01   1.1346539E+01  
155  6   2.7220145E-01   2.7220145E-01  
155  7   2.7118390E-01   2.7118390E-01  
155  8   4.5585817E+00   4.5585817E+00  
155  9   5.5296385E+00   5.5296385E+00  
155  10   1.0026908E+01   1.0026908E+01  
155  11   8.3490247E+00   8.3490247E+00  
155  12   2.7226051E-01   2.7226051E-01  
155  13   3.5197794E-01   3.5197794E-01  
155  14   4.2774897E+00   4.2774897E+00  
155  15   2.7386953E-01   2.7386953E-01  
155  16   2.7118390E-01   2.7118390E-01  
155  17   3.3654438E-01   3.3654438E-01  
155  18   2.8036048E-01   2.8036048E-01  
155  19   1.5635562E+02   1.5635562E+02  
155  20   1.5358787E+01   1.5358787E+01  
155  21   2.7118390E-01   2.7118390E-01  
155  22   2.7226051E-01   2.7226051E-01  
155  23   3.2155204E+00   3.2155204E+00  
155  24   4.4763487E+00   4.4763487E+00  
155  25   2.8497698E-01   2.8497698E-01  
155  26   6.3833840E+00   6.3833840E+00  
155  27   2.7118390E-01   2.7118390E-01  
155  28   2.3203668E+01   2.3203668E+01  
155  29   3.6944571E-01   3.6944571E-01  
155  30   2.7226051E-01   2.7226051E-01  
155  31   2.7118390E-01   2.7118390E-01  
155  32   1.1312281E+01   1.1312281E+01  
155  33   2.7118390E-01   2.7118390E-01  
155  34   3.2526802E-01   3.2526802E-01  
155  35   1.5635562E+02   1.5635562E+02  
155  36   3.3812574E+00   3.3812574E+00  
155  37   2.7220145E-01   2.7220145E-01  
155  38   1.4669228E+01   1.4669228E+01  
155  39   2.8036048E-01   2.8036048E-01  
155  40   3.7388957E-01   3.7388957E-01  
156  1   2.7220145E-01   2.7220145E-01  
156  2   2.7118390E-01   2.7118390E-01  
156  3   1.3859055E+01   1.3859055E+01  
156  4   2.7118390E-01   2.7118390E-01  
156  5   5.5676872E+00   5.5676872E+00  
156  6   2.7386953E-01   2.7386953E-01  
156  7   2.7118390E-01   2.7118390E-01  
156  8   3.6770442E+00   3.6770442E+00  
156  9   3.2257189E+00   3.2257189E+00  
156  10   5.7786546E+00   5.7786546E+00  
156  11   6.4763635E+00   6.4763635E+00  
156  12   2.7220145E-01   2.7220145E-01  
156  13   3.1868660E-01   3.1868660E-01  
156  14   8.3478158E+00   8.3478158E+00  
156  15   2.8279626E-01   2.8279626E-01  
156  16   2.8036048E-01   2.8036048E-01  
156  17   3.0980965E-01   3.0980965E-01  
156  18   2.7386953E-01   2.7386953E-01  
156  19   1.4440356E+01   1.4440356E+01  
156  20   4.8539204E+00   4.8539204E+00  
156  21   2.7118390E-01   2.7118390E-01  
156  22   2.7226051E-01   2.7226051E-01  
156  23   4.5320593E+00   4.5320593E+00  
156  24   6.3371998E+00   6.3371998E+00  
156  25   2.8497698E-01   2.8497698E-01  
156  26   7.4937140E+00   7.4937140E+00  
156  27   2.7118390E-01   2.7118390E-01  
156  28   1.1728655E+01   1.1728655E+01  
156  29   3.0363178E-01   3.0363178E-01  
156  30   2.7226051E-01   2.7226051E-01  
156  31   2.7118390E-01   2.7118390E-01  
156  32   7.7580377E+00   7.7580377E+00  
156  33   2.7118390E-01   2.7118390E-01  
156  34   3.9005654E-01   3.9005654E-01  
156  35   6.8428722E+01   6.8428722E+01  
156  36   5.3692087E+00   5.3692087E+00  
156  37   2.9017075E-01   2.9017075E-01  
156  38   3.6423221E+00   3.6423221E+00  
156  39   2.8708799E-01   2.8708799E-01  
156  40   3.9233613E-01   3.9233613E-01  
157  1   2.7220145E-01   2.7220145E-01  
157  2   2.7118390E-01   2.7118390E-01  
157  3   9.4650688E+00   9.4650688E+00  
157  4   2.7386953E-01   2.7386953E-01  
157  5   9.1008162E+01   9.1008162E+01  
157  6   2.7386953E-01   2.7386953E-01  
157  7   2.7118390E-01   2.7118390E-01  
157  8   4.5391162E+00   4.5391162E+00  
157  9   3.1608795E+00   3.1608795E+00  
157  10   3.3805903E+00   3.3805903E+00  
157  11   9.6763041E+00   9.6763041E+00  
157  12   2.8967962E-01   2.8967962E-01  
157  13   3.6756118E-01   3.6756118E-01  
157  14   1.0016976E+01   1.0016976E+01  
157  15   2.9511882E-01   2.9511882E-01  
157  16   2.8036048E-01   2.8036048E-01  
157  17   3.0833537E-01   3.0833537E-01  
157  18   2.7386953E-01   2.7386953E-01  
157  19   7.0173395E+00   7.0173395E+00  
157  20   3.3878266E+00   3.3878266E+00  
157  21   2.7118390E-01   2.7118390E-01  
157  22   3.0621100E-01   3.0621100E-01  
157  23   6.6682168E+00   6.6682168E+00  
157  24   6.6607968E+00   6.6607968E+00  
157  25   2.8497698E-01   2.8497698E-01  
157  26   4.3383215E+00   4.3383215E+00  
157  27   2.7118390E-01   2.7118390E-01  
157  28   1.5635562E+02   1.5635562E+02  
157  29   2.7226051E-01   2.7226051E-01  
157  30   2.7226051E-01   2.7226051E-01  
157  31   2.7118390E-01   2.7118390E-01  
157  32   5.0526218E+00   5.0526218E+00  
157  33   2.7118390E-01   2.7118390E-01  
157  34   2.9393284E-01   2.9393284E-01  
157  35   1.5635562E+02   1.5635562E+02  
157  36   1.2588952E+01   1.2588952E+01  
157  37   2.9017075E-01   2.9017075E-01  
157  38   4.5058630E+00   4.5058630E+00  
157  39   2.7118390E-01   2.7118390E-01  
157  40   3.6764330E-01   3.6764330E-01  
158  1   2.7220145E-01   2.7220145E-01  
158  2   2.7118390E-01   2.7118390E-01  
158  3   1.6121562E+01   1.6121562E+01  
158  4   2.7220145E-01   2.7220145E-01  
158  5   6.5298728E+00   6.5298728E+00  
158  6   2.7386953E-01   2.7386953E-01  
158  7   2.7118390E-01   2.7118390E-01  
158  8   1.0132396E+01   1.0132396E+01  
158  9   9.2550179E+00   9.2550179E+00  
158  10   3.3993986E+00   3.3993986E+00  
158  11   9.1206761E+00   9.1206761E+00  
158  12   2.7220145E-01   2.7220145E-01  
158  13   3.6756118E-01   3.6756118E-01  
158  14   9.3426223E+00   9.3426223E+00  
158  15   2.8279626E-01   2.8279626E-01  
158  16   2.8139111E-01   2.8139111E-01  
158  17   2.9021989E-01   2.9021989E-01  
158  18   2.7386953E-01   2.7386953E-01  
158  19   6.8120789E+00   6.8120789E+00  
158  20   6.2196487E+00   6.2196487E+00  
158  21   2.7118390E-01   2.7118390E-01  
158  22   2.9710308E-01   2.9710308E-01  
158  23   2.6533273E+01   2.6533273E+01  
158  24   3.3403153E+00   3.3403153E+00  
158  25   2.7386953E-01   2.7386953E-01  
158  26   3.1983666E+00   3.1983666E+00  
158  27   2.7118390E-01   2.7118390E-01  
158  28   1.5635562E+02   1.5635562E+02  
158  29   2.9710308E-01   2.9710308E-01  
158  30   2.7220145E-01   2.7220145E-01  
158  31   2.7118390E-01   2.7118390E-01  
158  32   8.2685414E+00   8.2685414E+00  
158  33   2.7118390E-01   2.7118390E-01  
158  34   3.0633307E-01   3.0633307E-01  
158  35   1.5635562E+02   1.5635562E+02  
158  36   1.9703871E+01   1.9703871E+01  
158  37   2.9017075E-01   2.9017075E-01  
158  38   1.4669995E+01   1.4669995E+01  
158  39   2.7118390E-01   2.7118390E-01  
158  40   3.3772308E-01   3.3772308E-01  
159  1   2.7220145E-01   2.7220145E-01  
159  2   2.7118390E-01   2.7118390E-01  
159  3   8.9814322E+00   8.9814322E+00  
159  4   2.7220145E-01   2.7220145E-01  
159  5   3.1100702E+01   3.1100702E+01  
159  6   2.7386953E-01   2.7386953E-01  
159  7   2.7386953E-01   2.7386953E-01  
159  8   1.2776941E+01   1.2776941E+01  
159  9   6.7286373E+00   6.7286373E+00  
159  10   3.5307348E+00   3.5307348E+00  
159  11   7.6779586E+00   7.6779586E+00  
159  12   2.7226051E-01   2.7226051E-01  
159  13   4.1528762E-01   4.1528762E-01  
159  14   2.7472783E+00   2.7472783E+00  
159  15   2.7386953E-01   2.7386953E-01  
159  16   2.7118390E-01   2.7118390E-01  
159  17   3.2287202E-01   3.2287202E-01  
159  18   2.7386953E-01   2.7386953E-01  
159  19   9.0290054E+00   9.0290054E+00  
159  20   1.4667336E+01   1.4667336E+01  
159  21   2.7118390E-01   2.7118390E-01  
159  22   2.8259891E-01   2.8259891E-01  
159  23   1.4675412E+01   1.4675412E+01  
159  24   4.2055291E+00   4.2055291E+00  
159  25   2.7386953E-01   2.7386953E-01  
159  26   3.1516520E+00   3.1516520E+00  
159  27   2.7118390E-01   2.7118390E-01  
159  28   6.8076281E+00   6.8076281E+00  
159  29   2.9710308E-01   2.9710308E-01  
159  30   2.8326292E-01   2.8326292E-01  
159  31   2.7118390E-01   2.7118390E-01  
159  32   1.0148635E+01   1.0148635E+01  
159  33   2.7118390E-01   2.7118390E-01  
159  34   2.7610611E-01   2.7610611E-01  
159  35   1.3910926E+01   1.3910926E+01  
159  36   2.6623857E+01   2.6623857E+01  
159  37   2.7220145E-01   2.7220145E-01  
159  38   1.8928306E+01   1.8928306E+01  
159  39   2.8251088E-01   2.8251088E-01  
159  40   3.2216577E-01   3.2216577E-01  
160  1   2.7220145E-01   2.7220145E-01  
160  2   2.7118390E-01   2.7118390E-01  
160  3   1.5635562E+02   1.5635562E+02  
160  4   2.7386953E-01   2.7386953E-01  
160  5   3.0595029E+01   3.0595029E+01  
160  6   2.7386953E-01   2.7386953E-01  
160  7   2.7386953E-01   2.7386953E-01  
160  8   7.6149491E+00   7.6149491E+00  
160  9   1.5635562E+02   1.5635562E+02  
160  10   5.5102378E+00   5.5102378E+00  
160  11   4.6287048E+00   4.6287048E+00  
160  12   2.7226051E-01   2.7226051E-01  
160  13   3.6211548E-01   3.6211548E-01  
160  14   4.5416452E+00   4.5416452E+00  
160  15   2.7386953E-01   2.7386953E-01  
160  16   2.7118390E-01   2.7118390E-01  
160  17   3.5412695E-01   3.5412695E-01  
160  18   2.7118390E-01   2.7118390E-01  
160  19   5.5121040E+00   5.5121040E+00  
160  20   5.6184654E+00   5.6184654E+00  
160  21   2.7118390E-01   2.7118390E-01  
160  22   2.7220145E-01   2.7220145E-01  
160  23   5.2428550E+00   5.2428550E+00  
160  24   3.2348685E+00   3.2348685E+00  
160  25   2.7386953E-01   2.7386953E-01  
160  26   3.3918027E+00   3.3918027E+00  
160  27   2.7118390E-01   2.7118390E-01  
160  28   1.1656204E+01   1.1656204E+01  
160  29   2.9710308E-01   2.9710308E-01  
160  30   2.7220145E-01   2.7220145E-01  
160  31   2.7118390E-01   2.7118390E-01  
160  32   8.0512550E+00   8.0512550E+00  
160  33   2.7386953E-01   2.7386953E-01  
160  34   3.1917144E-01   3.1917144E-01  
160  35   3.2190976E+00   3.2190976E+00  
160  36   1.6185193E+01   1.6185193E+01  
160  37   2.7220145E-01   2.7220145E-01  
160  38   1.8367469E+01   1.8367469E+01  
160  39   2.8251088E-01   2.8251088E-01  
160  40   2.8185014E-01   2.8185014E-01  
161  1   2.7220145E-01   2.7220145E-01  
161  2   2.7118390E-01   2.7118390E-01  
161  3   1.5635562E+02   1.5635562E+02  
161  4   2.7118390E-01   2.7118390E-01  
161  5   6.5913894E+00   6.5913894E+00  
